,predicted,real,prob
1267,19,19,0.9967
1268,10,10,0.7146
1269,8,8,0.9999
1270,10,10,0.9033
1271,17,4,0.9999
1272,18,18,0.9998
1273,14,14,0.9999
1274,5,5,0.952
1275,17,17,0.8725
1276,18,18,0.9998
1277,14,14,0.9828
1278,17,17,0.9983
1279,19,19,0.9929
1280,12,12,0.9999
1281,5,5,0.9967
1282,7,7,0.9791
1283,18,18,0.9999
1284,7,7,1.0
1285,19,19,0.6595
1286,18,18,0.9511
1287,7,7,0.9927
1288,6,5,0.7734
1289,7,7,0.9134
1290,16,17,0.9963
1291,14,14,0.9997
1292,7,7,0.9999
1293,19,4,0.3382
1294,19,10,0.9332
1295,15,15,0.9994
1296,15,15,0.6533
1297,10,10,0.9847
1298,7,7,0.9465
1299,18,18,0.5868
1300,8,8,0.9983
1301,10,10,0.9997
1302,19,10,0.8782
1303,7,7,1.0
1304,8,8,0.9912
1305,7,7,0.9999
1306,7,7,1.0
1307,7,18,0.9981
1308,7,7,1.0
1309,8,8,0.9991
1310,7,7,0.8583
1311,19,10,0.9137
1312,6,6,0.3177
1313,5,5,0.9996
1314,19,10,0.9453
1315,7,7,0.9992
1316,6,5,0.6101
1317,7,7,0.9829
1318,16,16,0.5667
1319,15,15,0.9998
1320,16,16,0.9999
1321,8,8,1.0
1322,8,8,0.9988
1323,13,13,0.9999
1324,7,7,0.9748
1325,19,19,0.9117
1326,19,19,0.9755
1327,17,17,0.9997
1328,7,7,1.0
1329,7,7,0.9998
1330,18,7,0.996
1331,16,16,0.9997
1332,15,15,0.9994
1333,8,8,0.9993
1334,19,19,0.9546
1335,15,15,0.9996
1336,19,19,0.8652
1337,17,4,0.7653
1338,5,5,0.9995
1339,10,10,0.8982
1340,8,8,0.9901
1341,8,8,0.9996
1342,12,12,0.9943
1343,14,12,0.9471
1344,17,17,0.9862
1345,17,17,0.9583
1346,16,16,0.9993
1347,17,19,0.9482
1348,7,7,1.0
1349,17,17,0.7042
1350,14,14,0.9987
1351,16,16,0.9995
1352,18,18,0.9994
1353,18,18,0.9978
1354,7,7,0.9913
1355,10,19,0.9691
1356,11,11,0.9992
1357,10,19,0.1115
1358,18,18,0.9997
1359,15,15,0.999
1360,17,17,1.0
1361,10,19,0.8844
1362,7,17,0.293
1363,10,10,0.9999
1364,17,17,0.9975
1365,16,16,0.9999
1366,19,19,0.9923
1367,7,7,1.0
1368,14,14,0.9983
1369,5,5,0.9992
1370,15,15,0.9997
1371,5,5,0.9969
1372,10,10,0.8711
1373,13,13,0.9904
1374,19,19,0.9788
1375,12,12,0.9973
1376,19,19,0.9898
1377,15,15,0.9994
1378,19,10,0.9985
1379,19,19,0.887
1380,14,14,0.984
1381,16,17,0.9955
1382,8,8,0.9999
1383,16,16,0.9998
1384,15,15,0.9997
1385,4,4,0.9879
1386,17,17,0.984
1387,15,15,0.9996
1388,7,7,0.9987
1389,5,5,0.9978
1390,7,7,0.9804
1391,14,14,0.9995
1392,16,16,0.9999
1393,13,13,0.9889
1394,8,8,0.9991
1395,15,15,0.9997
1396,5,5,0.9997
1397,19,17,0.4766
1398,19,19,0.7729
1399,19,10,0.9873
1400,17,17,0.4361
1401,8,8,0.9999
1402,7,7,0.9996
1403,13,13,0.9998
1404,19,19,0.8856
1405,8,8,0.9988
1406,8,8,0.9999
1407,7,7,1.0
1408,18,18,0.9978
1409,16,16,0.9994
1410,18,18,0.9989
1411,17,7,0.9996
1412,15,15,0.9998
1413,19,17,0.1538
1414,14,14,0.9952
1415,19,19,0.5934
1416,18,18,0.8319
1417,16,16,0.9999
1418,7,17,0.9975
1419,16,16,0.9999
1420,13,13,0.9999
1421,7,7,0.9998
1422,10,10,0.9991
1423,17,19,0.6802
1424,19,19,0.9955
1425,11,11,1.0
1426,19,10,0.9942
1427,8,8,1.0
1428,10,10,0.9966
1429,19,19,0.8936
1430,17,17,0.9998
1431,10,1,0.8146
1432,18,18,1.0
1433,19,10,0.9701
1434,16,16,0.9991
1435,19,19,0.97
1436,10,10,0.9991
1437,14,14,1.0
1438,15,15,0.9994
1439,7,7,1.0
1440,9,9,0.9802
1441,8,8,0.9999
1442,18,18,0.9999
1443,16,16,0.9993
1444,17,17,0.9515
1445,18,18,0.9999
1446,7,7,0.9999
1447,19,10,0.9557
1448,17,17,1.0
1449,10,19,0.9844
1450,13,13,0.7675
1451,18,18,1.0
1452,16,16,0.9999
1453,19,19,0.9835
1454,15,15,0.9995
1455,7,7,0.8406
1456,19,19,0.993
1457,17,17,0.9974
1458,7,7,1.0
1459,13,13,0.9787
1460,4,4,0.7888
1461,7,7,0.026
1462,10,10,0.9997
1463,8,8,0.9997
1464,15,15,0.9997
1465,19,19,0.9153
1466,13,13,0.9907
1467,16,16,0.9989
1468,18,18,0.9982
1469,7,7,0.9996
1470,16,16,0.9742
1471,11,11,0.9987
1472,8,8,1.0
1473,8,8,0.9997
1474,8,8,0.9999
1475,8,8,0.9993
1476,18,18,0.8638
1477,5,5,0.9999
1478,8,8,0.9999
1479,10,19,0.3579
1480,7,7,0.9987
1481,16,16,0.9999
1482,13,18,0.9605
1483,7,7,0.9999
1484,5,5,1.0
1485,19,10,0.9116
1486,4,4,0.9796
1487,16,16,0.9964
1488,7,17,0.4797
1489,7,7,1.0
1490,5,5,0.9999
1491,16,16,0.9692
1492,7,7,0.9985
1493,7,7,0.9862
1494,8,8,0.9999
1495,17,7,0.4769
1496,8,8,1.0
1497,15,15,0.9985
1498,16,16,0.9682
1499,17,17,0.7634
1500,11,11,0.9949
1501,19,19,0.8771
1502,17,17,0.9767
1503,7,7,1.0
1504,10,19,0.7772
1505,8,8,0.9999
1506,7,7,0.8327
1507,4,10,0.9923
1508,19,10,0.9662
1509,18,18,0.9989
1510,19,19,0.9164
1511,7,7,1.0
1512,7,7,0.952
1513,19,19,0.95
1514,13,11,0.2804
1515,2,3,0.9384
1516,18,18,0.9984
1517,14,14,0.9986
1518,8,8,0.9999
1519,18,18,0.9961
1520,10,10,0.997
1521,16,18,0.9914
1522,18,7,0.6341
1523,17,7,0.9991
1524,7,7,0.9997
1525,17,7,0.2549
1526,10,19,0.9197
1527,18,18,0.9701
1528,5,5,1.0
1529,7,4,0.998
1530,19,19,0.8883
1531,7,7,0.9997
1532,13,11,0.9705
1533,15,15,0.9996
1534,19,19,0.9335
1535,5,5,0.9996
1536,17,17,0.9562
1537,12,12,0.9995
1538,8,8,1.0
1539,7,7,1.0
1540,17,17,0.9982
1541,19,19,0.9994
1542,8,8,0.9999
1543,5,5,0.9956
1544,7,7,0.9998
1545,17,17,1.0
1546,17,17,0.9982
1547,15,15,0.9983
1548,10,10,0.9994
1549,5,5,0.9998
1550,7,7,1.0
1551,7,7,0.9856
1552,7,7,0.9999
1553,16,16,0.8383
1554,16,19,0.5118
1555,10,19,0.9734
1556,10,19,0.714
1557,10,19,0.96
1558,4,4,0.9838
1559,16,16,0.9947
1560,19,19,0.8139
1561,19,19,0.9603
1562,13,10,0.3327
1563,17,17,0.9962
1564,19,19,1.0
1565,7,7,1.0
1566,7,7,0.9998
1567,8,8,1.0
1568,7,7,0.9804
1569,16,16,0.8802
1570,17,10,0.963
1571,10,19,0.8464
1572,8,8,0.9999
1573,16,16,1.0
1574,16,16,0.9983
1575,19,19,0.9993
1576,18,16,0.8575
1577,16,18,0.3907
1578,5,5,0.9798
1579,8,8,0.9999
1580,10,10,0.9702
1581,7,7,0.683
1582,8,8,0.9999
1583,19,10,0.7193
1584,18,18,0.9946
1585,16,16,0.9939
1586,13,13,0.9967
1587,7,7,1.0
1588,18,18,1.0
1589,7,7,1.0
1590,8,8,0.9996
1591,19,19,0.9977
1592,8,8,0.9951
1593,7,7,1.0
1594,8,8,1.0
1595,18,4,0.6745
1596,19,19,0.4888
1597,7,7,1.0
1598,12,12,0.9986
1599,17,17,0.9971
1600,7,7,1.0
1601,16,16,1.0
1602,19,19,0.9423
1603,3,0,0.7616
1604,19,19,0.7184
1605,8,8,0.9945
1606,8,8,0.9997
1607,5,5,1.0
1608,8,8,0.9974
1609,19,10,0.9998
1610,16,16,0.9927
1611,7,7,0.987
1612,19,10,0.7087
1613,13,13,0.9932
1614,7,7,1.0
1615,16,16,0.9999
1616,19,10,0.8429
1617,4,4,0.3426
1618,18,18,0.9753
1619,7,6,0.688
1620,16,16,0.9999
1621,17,17,0.9966
1622,17,7,0.1993
1623,7,7,0.9949
1624,16,18,0.3999
1625,8,8,0.9999
1626,11,3,0.3586
1627,7,7,1.0
1628,19,10,0.9954
1629,19,10,0.409
1630,8,8,1.0
1631,18,18,0.9682
1632,8,8,0.9999
1633,19,19,0.5425
1634,16,16,0.9995
1635,4,2,0.9194
1636,7,17,0.958
1637,8,8,0.9998
1638,17,17,0.9963
1639,7,7,0.8217
1640,19,19,0.9973
1641,17,7,0.9995
1642,18,18,0.9979
1643,11,11,0.9982
1644,18,18,0.9119
1645,19,10,0.9992
1646,15,15,0.9998
1647,8,8,0.999
1648,10,19,0.9968
1649,16,16,0.9997
1650,18,18,1.0
1651,19,10,0.8931
1652,12,12,0.9995
1653,8,8,0.9999
1654,8,8,0.994
1655,8,8,1.0
1656,7,7,0.9952
1657,7,7,0.9998
1658,6,1,0.5228
1659,7,7,1.0
1660,7,7,0.7794
1661,10,10,0.9404
1662,14,14,0.9983
1663,10,19,0.881
1664,16,16,1.0
1665,5,19,0.8069
1666,16,16,0.9999
1667,18,18,0.9852
1668,5,5,0.998
1669,10,19,0.7843
1670,19,19,0.9921
1671,7,7,0.8037
1672,7,7,0.9999
1673,18,18,0.9985
1674,7,7,0.6878
1675,15,15,0.9999
1676,10,19,0.8582
1677,8,8,1.0
1678,10,10,0.8729
1679,19,10,0.3999
1680,16,16,0.9944
1681,12,12,0.9863
1682,18,18,0.7226
1683,15,15,0.9956
1684,11,11,0.9966
1685,7,7,0.9999
1686,7,7,0.9984
1687,15,15,0.925
1688,16,16,0.9993
1689,19,19,0.9617
1690,8,8,0.9996
1691,15,15,0.9993
1692,7,7,0.9997
1693,10,10,0.9997
1694,18,18,0.9987
1695,19,19,0.9877
1696,17,7,0.9997
1697,5,5,0.9997
1698,7,7,0.8051
1699,10,10,1.0
1700,19,10,0.9251
1701,7,4,0.9738
1702,16,16,0.9998
1703,17,17,0.963
1704,8,8,1.0
1705,7,7,1.0
1706,18,18,0.9402
1707,17,17,0.9932
1708,16,16,0.9992
1709,8,8,0.9998
1710,17,17,0.9936
1711,17,17,0.9681
1712,17,17,0.9997
1713,19,10,0.9689
1714,8,8,0.9999
1715,5,5,0.9999
1716,18,16,0.8529
1717,18,18,0.9742
1718,19,10,0.3958
1719,19,19,0.9976
1720,8,8,0.9999
1721,19,19,0.9987
1722,10,10,0.9999
1723,19,19,0.9645
1724,7,7,0.9998
1725,7,17,0.9999
1726,7,7,0.9971
1727,8,8,1.0
1728,14,14,0.9961
1729,18,18,0.9998
1730,8,8,1.0
1731,11,12,0.2684
1732,8,8,0.9998
1733,18,16,0.8307
1734,19,3,0.55
1735,8,8,1.0
1736,15,15,0.9985
1737,4,5,0.9741
1738,16,16,0.9998
1739,7,7,0.9999
1740,7,7,0.9997
1741,10,19,0.9507
1742,10,19,0.7275
1743,8,8,0.9991
1744,16,16,0.9987
1745,15,15,0.9998
1746,17,17,0.8345
1747,4,4,0.7294
1748,10,10,0.9999
1749,10,19,0.8427
1750,16,9,0.4467
1751,7,7,0.9999
1752,19,19,0.7066
1753,5,5,0.9998
1754,8,8,0.9999
1755,7,7,1.0
1756,17,17,0.9983
1757,7,7,0.9989
1758,17,7,0.6495
1759,17,17,0.9778
1760,18,18,1.0
1761,7,7,1.0
1762,5,5,0.9991
1763,7,7,0.9984
1764,10,19,0.9907
1765,10,10,0.9966
1766,7,7,0.1854
1767,7,7,1.0
1768,17,7,0.997
1769,16,16,0.9999
1770,17,16,0.1553
1771,18,18,0.9997
1772,19,19,0.9858
1773,7,7,0.9842
1774,8,8,1.0
1775,7,7,0.9818
1776,18,18,0.9937
1777,18,18,0.9999
1778,8,8,1.0
1779,19,19,0.955
1780,7,17,0.9659
1781,7,7,0.992
1782,8,8,0.9999
1783,19,19,0.7111
1784,19,10,0.874
1785,4,4,0.3625
1786,11,11,0.0736
1787,7,7,0.9999
1788,7,7,0.9999
1789,17,17,0.9983
1790,19,19,0.9817
1791,7,7,0.9999
1792,7,7,0.77
1793,15,15,0.9998
1794,10,10,0.9973
1795,8,8,1.0
1796,8,8,0.9999
1797,8,8,1.0
1798,18,16,0.7229
1799,17,17,0.9997
1800,10,10,0.705
1801,15,15,0.9998
1802,18,5,0.3653
1803,7,7,0.9988
1804,4,6,0.2515
1805,17,17,0.8739
1806,19,10,0.995
1807,2,18,0.9326
1808,10,10,0.9843
1809,14,14,0.9991
1810,10,19,0.8639
1811,12,13,0.4997
1812,8,8,0.9999
1813,8,8,0.9966
1814,19,19,0.9044
1815,19,19,0.8899
1816,19,19,0.9158
1817,16,16,0.9997
1818,11,11,0.9998
1819,4,6,0.8613
1820,14,14,0.9998
1821,18,18,0.9996
1822,5,5,0.9996
1823,18,18,1.0
1824,18,18,0.9979
1825,18,6,0.0992
1826,17,1,0.861
1827,16,16,0.9999
1828,10,10,0.8911
1829,7,7,0.9977
1830,10,19,0.7284
1831,8,8,1.0
1832,8,8,0.9999
1833,5,16,0.3825
1834,19,19,0.98
1835,18,18,0.9514
1836,7,7,0.9993
1837,15,15,0.9994
1838,19,19,0.995
1839,16,16,1.0
1840,18,18,0.9998
1841,16,18,0.999
1842,17,17,0.8954
1843,15,15,0.9997
1844,19,19,0.8975
1845,19,17,0.372
1846,14,14,0.9989
1847,16,16,1.0
1848,19,19,0.971
1849,17,17,0.9872
1850,18,18,0.9905
1851,8,8,0.9998
1852,18,18,0.9997
1853,13,18,0.9954
1854,7,7,0.9988
1855,8,8,1.0
1856,5,5,0.9996
1857,4,4,0.6654
1858,17,17,0.9989
1859,7,19,0.01
1860,8,8,0.9999
1861,7,7,0.9997
1862,7,7,1.0
1863,19,19,0.5098
1864,19,19,0.9525
1865,19,10,0.9229
1866,11,13,0.8482
1867,11,11,0.985
1868,17,17,0.9949
1869,19,19,0.9909
1870,17,17,0.9998
1871,19,10,0.9384
1872,8,8,0.9998
1873,17,8,0.9987
1874,17,7,0.8898
1875,10,10,0.8259
1876,7,7,0.9963
1877,11,11,0.9999
1878,11,11,0.4378
1879,7,17,0.9291
1880,7,7,1.0
1881,10,10,0.9998
1882,18,18,0.9885
1883,19,10,0.7373
1884,5,5,1.0
1885,18,18,0.997
1886,19,10,0.9967
1887,15,15,0.9993
1888,19,19,0.9993
1889,7,7,1.0
1890,19,10,0.9229
1891,18,18,0.9998
1892,13,13,0.7724
1893,7,7,0.9999
1894,7,7,0.9569
1895,7,7,0.9998
1896,10,19,0.9976
1897,8,8,0.9997
1898,19,19,0.9836
1899,19,16,0.3432
1900,16,16,0.9985
1901,18,18,0.9966
1902,7,7,0.9999
1903,10,19,0.4032
1904,18,18,0.9999
1905,6,19,0.5949
1906,19,19,0.9759
1907,18,16,0.847
1908,9,9,0.933
1909,17,7,0.9989
1910,8,8,0.9999
1911,15,15,0.9998
1912,17,17,0.9987
1913,19,10,0.7776
1914,7,7,1.0
1915,7,7,1.0
1916,7,7,1.0
1917,10,19,0.9924
1918,10,19,0.9008
1919,16,16,0.9995
1920,2,2,0.4352
1921,11,12,0.9513
1922,17,17,0.9984
1923,15,15,0.999
1924,8,8,1.0
1925,5,6,0.4231
1926,7,7,1.0
1927,16,16,0.5055
1928,11,11,0.9999
1929,14,14,0.9998
1930,8,8,1.0
1931,16,16,1.0
1932,19,19,0.9968
1933,8,8,1.0
1934,10,10,0.9249
1935,17,17,0.2479
1936,14,14,0.9988
1937,5,5,0.9951
1938,7,7,0.9999
1939,18,18,0.9732
1940,10,19,0.9971
1941,7,7,0.8358
1942,8,8,0.9988
1943,15,15,0.9993
1944,19,10,0.986
1945,7,7,1.0
1946,8,8,0.9994
1947,8,8,0.9999
1948,7,7,1.0
1949,16,16,0.9999
1950,7,7,0.9999
1951,17,7,0.6593
1952,5,5,0.9999
1953,17,17,0.9991
1954,15,15,0.9975
1955,10,19,0.9066
1956,18,18,0.9966
1957,8,8,0.9998
1958,16,16,0.9992
1959,11,11,0.9998
1960,11,11,0.9999
1961,4,5,0.806
1962,14,14,0.9981
1963,19,10,0.9966
1964,16,16,0.9998
1965,5,5,0.9995
1966,6,4,0.2215
1967,19,19,0.7638
1968,7,7,0.9773
1969,19,10,0.9961
1970,17,17,0.9719
1971,8,8,0.9995
1972,17,17,0.1032
1973,10,19,0.9944
1974,18,18,1.0
1975,10,10,0.978
1976,14,14,0.9995
1977,11,11,0.9997
1978,5,5,0.9915
1979,14,14,0.9762
1980,8,8,1.0
1981,8,8,1.0
1982,7,7,0.9987
1983,5,6,0.5638
1984,7,7,0.9882
1985,10,10,0.8588
1986,19,19,0.9989
1987,14,14,0.9999
1988,16,7,0.9955
1989,17,17,0.991
1990,11,11,0.994
1991,10,10,0.976
1992,7,7,0.9741
1993,16,16,0.9993
1994,19,19,0.907
1995,18,18,0.968
1996,15,15,0.9995
1997,11,11,1.0
1998,19,19,0.8954
1999,10,19,0.9783
2000,8,8,1.0
2001,4,5,0.9741
2002,19,19,0.996
2003,11,11,0.9069
2004,5,5,0.9972
2005,7,7,1.0
2006,14,14,0.9986
2007,14,14,0.9998
2008,7,7,0.9964
2009,5,5,0.9987
2010,14,14,1.0
2011,8,8,1.0
2012,10,19,0.9996
2013,18,18,0.9247
2014,5,5,0.9934
2015,15,15,0.9996
2016,7,3,0.3131
2017,17,17,0.8021
2018,4,4,0.5024
2019,7,17,0.9931
2020,16,16,1.0
2021,7,7,0.9999
2022,19,19,0.9945
2023,3,19,0.8178
2024,8,8,0.9999
2025,11,11,0.9785
2026,19,19,0.9951
2027,7,7,1.0
2028,19,19,0.9989
2029,17,7,0.939
2030,17,17,0.9999
2031,5,16,0.8388
2032,11,11,0.405
2033,7,18,0.8521
2034,10,10,0.9999
2035,19,19,0.9808
2036,19,10,0.9502
2037,17,17,0.9999
2038,4,19,0.3418
2039,10,10,0.9999
2040,1,1,0.6447
2041,19,19,0.8666
2042,7,7,1.0
2043,11,11,0.3183
2044,10,10,0.9595
2045,8,8,1.0
2046,8,8,0.9999
2047,8,8,0.9985
2048,7,7,0.7792
2049,7,7,0.9828
2050,19,10,0.7442
2051,8,8,0.9997
2052,17,17,0.9973
2053,4,4,0.4485
2054,19,10,0.9209
2055,8,8,0.9994
2056,5,5,0.9888
2057,16,16,0.9997
2058,7,7,0.9999
2059,5,5,0.9998
2060,19,2,0.0195
2061,17,17,0.9945
2062,17,19,0.9819
2063,19,10,0.9706
2064,5,5,1.0
2065,16,11,0.9139
2066,9,9,0.9969
2067,18,19,0.0978
2068,19,10,0.9913
2069,5,5,0.9919
2070,15,15,0.9995
2071,8,8,1.0
2072,12,12,0.9917
2073,8,8,1.0
2074,10,10,0.9997
2075,18,18,0.9999
2076,18,18,0.963
2077,11,13,0.8622
2078,7,7,0.9477
2079,19,5,0.6479
2080,3,3,0.7337
2081,16,16,0.9992
2082,5,6,0.1175
2083,19,10,0.9661
2084,19,19,0.918
2085,10,19,0.9752
2086,7,7,0.9998
2087,5,5,0.9985
2088,18,18,0.9989
2089,7,7,0.9984
2090,7,7,1.0
2091,7,7,0.9997
2092,7,7,1.0
2093,17,16,0.9322
2094,16,16,0.9795
2095,15,15,0.9993
2096,16,9,0.3059
2097,18,18,0.8804
2098,16,7,0.6683
2099,8,8,0.9997
2100,16,16,0.9232
2101,7,7,0.9206
2102,19,19,0.9888
2103,16,16,0.9998
2104,17,17,0.9308
2105,15,15,0.9995
2106,7,7,1.0
2107,8,8,1.0
2108,17,17,0.9348
2109,8,8,0.9991
2110,7,7,0.9999
2111,17,16,0.5068
2112,11,13,0.3848
2113,11,13,0.8516
2114,7,7,0.5699
2115,7,7,0.9994
2116,19,19,0.8732
2117,7,7,1.0
2118,7,7,0.9748
2119,16,16,0.9998
2120,13,13,0.8158
2121,7,7,1.0
2122,18,18,0.9997
2123,8,8,0.9993
2124,19,3,0.2026
2125,19,19,0.8027
2126,5,5,0.9973
2127,12,12,0.9967
2128,16,18,0.3995
2129,11,11,0.3365
2130,19,19,0.9552
2131,16,16,0.9574
2132,3,3,0.61
2133,16,16,0.9992
2134,10,10,0.9989
2135,11,11,0.9887
2136,18,18,0.9966
2137,5,5,0.9998
2138,19,19,0.9983
2139,19,19,0.9242
2140,10,10,0.9995
2141,7,18,0.9924
2142,7,7,1.0
2143,17,17,0.9568
2144,10,10,0.993
2145,17,7,0.9992
2146,5,5,0.9994
2147,8,8,0.9973
2148,5,5,0.9949
2149,18,18,0.98
2150,6,6,0.677
2151,14,14,0.9911
2152,7,7,0.9999
2153,18,18,0.9984
2154,8,8,0.9999
2155,11,11,0.9995
2156,14,14,0.9942
2157,8,8,1.0
2158,18,18,0.9214
2159,8,8,0.9999
2160,17,4,0.9975
2161,7,17,0.9998
2162,5,5,0.9647
2163,7,7,1.0
2164,15,15,0.997
2165,14,14,0.9964
2166,10,10,0.5161
2167,8,8,1.0
2168,17,17,0.9991
2169,4,5,0.9979
2170,8,8,0.998
2171,7,7,0.9993
2172,17,17,0.9995
2173,7,7,0.9987
2174,18,18,0.9968
2175,18,16,0.9932
2176,8,8,1.0
2177,18,18,0.9997
2178,15,15,0.9993
2179,10,10,0.9998
2180,17,7,0.9913
2181,7,7,1.0
2182,18,18,0.9997
2183,18,3,0.7491
2184,5,5,0.9999
2185,19,19,0.9997
2186,11,11,0.9812
2187,7,7,0.2462
2188,10,19,0.5318
2189,15,15,0.9997
2190,4,7,0.2605
2191,19,6,0.2897
2192,19,19,0.9935
2193,7,17,0.9993
2194,4,4,0.6726
2195,6,6,0.6589
2196,7,7,1.0
2197,17,17,0.9977
2198,8,8,0.999
2199,17,17,0.7491
2200,11,11,0.9898
2201,19,19,0.9981
2202,17,17,0.9935
2203,7,7,0.9997
2204,5,5,0.8957
2205,19,19,0.8708
2206,7,4,0.3693
2207,8,8,0.9856
2208,4,19,0.9489
2209,15,15,0.9995
2210,7,7,0.9985
2211,19,19,0.99
2212,6,6,0.9869
2213,8,8,0.9994
2214,19,19,1.0
2215,16,16,0.9997
2216,18,18,0.9693
2217,15,15,0.9994
2218,10,19,0.9996
2219,3,6,0.7436
2220,19,19,0.999
2221,17,17,0.9392
2222,7,7,1.0
2223,14,14,0.9995
2224,16,16,0.9999
2225,19,19,0.991
2226,5,5,0.9996
2227,16,16,0.9997
2228,16,16,0.999
2229,16,16,0.8016
2230,19,10,0.8799
2231,13,13,0.9769
2232,7,7,1.0
2233,17,17,0.9778
2234,7,17,0.1493
2235,5,5,1.0
2236,8,8,1.0
2237,8,8,1.0
2238,19,19,0.8416
2239,16,16,0.9997
2240,10,10,0.9891
2241,5,5,1.0
2242,17,19,0.2533
2243,18,16,0.9963
2244,11,13,0.5554
2245,8,8,1.0
2246,17,17,0.9758
2247,19,4,0.9275
2248,10,10,0.9987
2249,17,17,0.9953
2250,18,18,0.9891
2251,18,16,0.9715
2252,13,13,0.9982
2253,17,17,0.7053
2254,15,15,0.9993
2255,7,7,0.9999
2256,19,19,0.9769
2257,19,19,0.8746
2258,19,19,0.6345
2259,6,18,0.4577
2260,13,13,0.9995
2261,4,4,0.9654
2262,19,10,0.8706
2263,7,7,1.0
2264,8,8,1.0
2265,8,8,0.9999
2266,10,10,0.9953
2267,5,5,0.9976
2268,10,10,0.1907
2269,5,5,0.9996
2270,7,7,0.9998
2271,7,7,0.9986
2272,18,18,0.9994
2273,14,14,0.999
2274,8,8,1.0
2275,10,19,0.9989
2276,10,10,0.949
2277,14,14,0.9502
2278,17,19,0.9986
2279,10,10,0.9966
2280,10,19,0.9691
2281,7,7,0.9962
2282,4,4,0.8781
2283,5,5,1.0
2284,17,17,0.9999
2285,8,8,0.9999
2286,7,7,0.9966
2287,18,18,0.8889
2288,19,10,0.7369
2289,7,7,0.9997
2290,8,8,1.0
2291,7,7,1.0
2292,14,14,0.9998
2293,10,10,0.9999
2294,17,17,0.9983
2295,10,10,0.9999
2296,19,19,0.9953
2297,18,18,0.8
2298,19,5,0.2832
2299,17,17,0.9979
2300,14,14,0.9028
2301,15,15,0.9993
2302,7,7,0.9999
2303,7,17,0.9978
2304,8,8,0.9996
2305,17,17,0.9862
2306,8,8,0.9995
2307,19,17,0.8757
2308,19,10,0.9977
2309,7,7,1.0
2310,14,14,0.9967
2311,19,19,0.9311
2312,7,7,0.9959
2313,19,19,0.9988
2314,17,17,0.5341
2315,7,7,0.6316
2316,8,8,1.0
2317,8,8,1.0
2318,18,18,0.6221
2319,9,19,0.2595
2320,18,16,0.8939
2321,18,18,0.9996
2322,5,5,0.9995
2323,7,7,0.9981
2324,16,16,1.0
2325,17,19,0.9984
2326,15,15,0.9994
2327,8,8,0.9999
2328,4,4,0.9991
2329,10,10,0.9998
2330,7,7,1.0
2331,19,19,0.8072
2332,17,5,0.9975
2333,15,15,0.9994
2334,18,18,0.9877
2335,11,11,0.9979
2336,8,8,1.0
2337,14,14,0.8777
2338,19,10,0.9996
2339,8,8,0.9995
2340,7,7,0.9997
2341,18,18,0.8688
2342,7,7,1.0
2343,19,19,0.9925
2344,14,14,0.9993
2345,10,10,0.9994
2346,17,17,0.9992
2347,18,18,0.9941
2348,7,7,1.0
2349,10,10,0.9989
2350,7,7,0.9998
2351,17,8,0.9975
2352,7,17,0.9936
2353,7,7,0.9226
2354,7,7,1.0
2355,8,8,0.9991
2356,7,7,0.9995
2357,17,17,0.9976
2358,8,8,0.9998
2359,19,19,0.9759
2360,18,18,0.9982
2361,8,8,0.9999
2362,13,12,0.5298
2363,13,13,0.9889
2364,8,8,0.9988
2365,8,8,0.9999
2366,7,7,1.0
2367,7,7,0.9991
2368,17,17,0.8929
2369,7,7,0.9997
2370,8,8,1.0
2371,8,8,0.9985
2372,10,10,0.9987
2373,17,17,0.4642
2374,8,8,0.9998
2375,18,18,0.9998
2376,7,7,0.9997
2377,7,7,1.0
2378,8,8,0.9973
2379,18,18,0.9318
2380,11,11,0.9995
2381,7,7,1.0
2382,11,11,0.9998
2383,19,19,0.8963
2384,17,17,0.9914
2385,8,8,0.9998
2386,14,14,0.9225
2387,17,17,0.9978
2388,15,15,0.9988
2389,10,19,0.3633
2390,17,19,0.9326
2391,16,16,0.9998
2392,18,18,0.9717
2393,8,8,0.9988
2394,12,12,0.998
2395,7,7,0.548
2396,18,18,0.9226
2397,7,7,1.0
2398,8,8,0.9992
2399,19,10,0.9468
2400,10,10,0.9998
2401,15,15,0.9998
2402,7,7,0.9994
2403,19,19,0.9056
2404,17,17,0.9969
2405,16,16,0.9641
2406,7,7,0.9897
2407,15,15,0.9988
2408,7,7,0.9995
2409,7,7,1.0
2410,16,16,0.9964
2411,17,17,0.75
2412,19,19,0.9735
2413,16,16,0.9246
2414,8,8,0.9998
2415,8,8,0.993
2416,19,19,0.778
2417,18,18,0.9999
2418,8,8,0.9995
2419,7,4,0.989
2420,16,4,0.3388
2421,16,16,0.9998
2422,19,19,0.8235
2423,16,16,0.9999
2424,10,19,0.9917
2425,19,19,0.9471
2426,8,13,0.1769
2427,7,7,1.0
2428,10,10,0.9547
2429,8,8,0.9997
2430,17,17,0.9684
2431,10,10,0.5799
2432,8,8,0.9986
2433,8,8,0.9922
2434,7,17,0.9703
2435,10,10,0.9573
2436,17,4,0.7653
2437,5,5,0.9917
2438,8,8,1.0
2439,15,15,0.9997
2440,5,5,0.9987
2441,16,16,0.9714
2442,19,19,0.9958
2443,19,19,0.9897
2444,7,7,1.0
2445,19,19,0.6605
2446,18,18,0.9144
2447,1,14,0.0423
2448,16,16,0.9999
2449,14,14,0.9985
2450,19,19,0.9908
